image_path,crop_health
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_041.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_042.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_043.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_044.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_045.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_046.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_047.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_048.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_049.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_050.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_051.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_052.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_053.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_054.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_055.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_056.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_057.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_058.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_059.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_060.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_061.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_062.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_063.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_064.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_065.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_066.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_067.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_068.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_069.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_070.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_071.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_072.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_073.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_074.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_075.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_076.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_077.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_078.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_079.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_080.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_081.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_082.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_083.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_084.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_085.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_086.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_087.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_088.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_089.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_090.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_091.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_092.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_093.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_094.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_095.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_096.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_097.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_098.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_099.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_100.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_101.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_102.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_103.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_104.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_105.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_106.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_107.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_108.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_109.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_110.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_111.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_112.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_113.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_114.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_115.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_116.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_117.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_118.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_119.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_120.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_121.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_122.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_123.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_124.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_125.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_126.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_127.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_128.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_129.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_130.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_131.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_132.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_133.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_134.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_135.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_136.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_137.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_138.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_139.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_140.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_141.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_142.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_143.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_144.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_145.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_146.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_147.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_148.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_149.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_150.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_151.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_152.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_153.jpg,bacterial_panicle_blight
D:\Download1\archive\paddy-disease-classification\train_images\bacterial_panicle_blight\left_rot_154.jpg,bacterial_panicle_blight
