image_path,original_label,crop_health,crop
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_084911.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_084913.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_084921.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085056.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085058.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085102.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085106.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085109.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085112.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085116.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085122.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085126.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085130.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085131.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085134.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085137.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085140.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085142.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085146.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085149.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085154.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085158.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085201.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085204.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085212.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085216.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085218.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085223.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085226.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085239.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085242.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085249.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085252.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085255.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085301.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085303.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085309.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085310.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085313.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085315.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085320.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085324.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085329.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085331.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085337.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085339.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085345.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085350.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085355.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085358.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085401.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085407.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085411.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085415.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085418.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085422.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085423.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085424.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085426.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085444.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085447.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085454.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085504.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085507.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085511.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085515.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085518.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085527.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085535.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085539.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085544.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085547.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085551.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085554.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085556.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085600.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085606.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085611.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085614.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085619.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085633.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085636.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085640.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085643.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085646.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085650.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085653.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085656.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085658.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085703.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085710.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085712.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085715.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085721.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085729.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085732.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085740.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085742.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085748.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085750.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085753.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085801.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085805.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085811.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085816.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085825.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085828.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085834.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085837.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085840.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085842.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085846.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085854.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085904.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085914.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085920.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085928.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085929.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085932.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085939.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085941.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085944.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085949.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085951.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_085956.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090000.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090002.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090007.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090015.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090019.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090026.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090027.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090033.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090035.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090048.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090057.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090118.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090122.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090133.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090142.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090143.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090148.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090155.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090200.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090205.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090220.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090222.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090230.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090235.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090238.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090246.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090251.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090256.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090303.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090309.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090311.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090316.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090320.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090324.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090329.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090332.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090341.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090342.jpg,Healthy corn,Healthy,maize
D:\Download1\archive (1)\Corn Disease detection\Healthy corn\20200727_090347.jpg,Healthy corn,Healthy,maize
